study_id,hypothesis_id,seed,series,x,value
3,H22,3003,5|2_operator_restart_required,60,0.0
3,H22,3003,conflict,60,0.0
3,H22,3003,4|3_block_advance,5,1.0
3,H22,3003,4|3_recovery_s,5,72.47702264785767
3,H22,3003,4|3_operator_restart_required,5,1.0
3,H22,3003,conflict,5,0.0
3,H22,3003,4|3_block_advance,15,2.0
3,H22,3003,4|3_recovery_s,15,60.26013708114624
3,H22,3003,4|3_operator_restart_required,15,1.0
3,H22,3003,conflict,15,0.0
3,H22,3003,4|3_block_advance,30,1.0
3,H22,3003,4|3_recovery_s,30,66.80802941322327
3,H22,3003,4|3_operator_restart_required,30,1.0
3,H22,3003,conflict,30,0.0
3,H22,3003,4|3_block_advance,60,1.0
3,H22,3003,4|3_recovery_s,60,68.28160905838013
3,H22,3003,4|3_operator_restart_required,60,1.0
3,H22,3003,conflict,60,0.0
3,H22,3004,5|2_block_advance,5,3.0
3,H22,3004,5|2_recovery_s,5,18.639264345169067
3,H22,3004,5|2_operator_restart_required,5,0.0
3,H22,3004,conflict,5,0.0
3,H22,3004,5|2_block_advance,15,3.0
3,H22,3004,5|2_recovery_s,15,25.26518177986145
3,H22,3004,5|2_operator_restart_required,15,0.0
3,H22,3004,conflict,15,0.0
3,H22,3004,5|2_block_advance,30,11.0
3,H22,3004,5|2_recovery_s,30,14.644973754882812
3,H22,3004,5|2_operator_restart_required,30,0.0
3,H22,3004,conflict,30,0.0
3,H22,3004,5|2_block_advance,60,15.0
3,H22,3004,5|2_recovery_s,60,20.400219917297363
3,H22,3004,5|2_operator_restart_required,60,0.0
3,H22,3004,conflict,60,0.0
3,H22,3004,4|3_block_advance,5,3.0
3,H22,3004,4|3_recovery_s,5,82.10348558425903
3,H22,3004,4|3_operator_restart_required,5,1.0
3,H22,3004,conflict,5,0.0
3,H22,3004,4|3_block_advance,15,1.0
3,H22,3004,4|3_recovery_s,15,69.58566737174988
3,H22,3004,4|3_operator_restart_required,15,1.0
3,H22,3004,conflict,15,0.0
3,H22,3004,4|3_block_advance,30,1.0
3,H22,3004,4|3_recovery_s,30,56.05702090263367
3,H22,3004,4|3_operator_restart_required,30,1.0
3,H22,3004,conflict,30,0.0
3,H22,3004,4|3_block_advance,60,1.0
3,H22,3004,4|3_recovery_s,60,59.688687324523926
3,H22,3004,4|3_operator_restart_required,60,1.0
3,H22,3004,conflict,60,0.0
3,H22,3005,5|2_block_advance,5,2.0
3,H22,3005,5|2_recovery_s,5,19.203633069992065
3,H22,3005,5|2_operator_restart_required,5,0.0
3,H22,3005,conflict,5,0.0
3,H22,3005,5|2_block_advance,15,3.0
3,H22,3005,5|2_recovery_s,15,23.21984076499939
3,H22,3005,5|2_operator_restart_required,15,0.0
3,H22,3005,conflict,15,0.0
3,H22,3005,5|2_block_advance,30,9.0
3,H22,3005,5|2_recovery_s,30,19.6787588596344
3,H22,3005,5|2_operator_restart_required,30,0.0
3,H22,3005,conflict,30,0.0
3,H22,3005,5|2_block_advance,60,14.0
3,H22,3005,5|2_recovery_s,60,71.11358761787415
3,H22,3005,5|2_operator_restart_required,60,0.0
3,H22,3005,conflict,60,0.0
3,H22,3005,4|3_block_advance,5,1.0
3,H22,3005,4|3_recovery_s,5,63.68491888046265
3,H22,3005,4|3_operator_restart_required,5,1.0
3,H22,3005,conflict,5,0.0
3,H22,3005,4|3_block_advance,15,2.0
3,H22,3005,4|3_recovery_s,15,62.24454832077026
3,H22,3005,4|3_operator_restart_required,15,1.0
3,H22,3005,conflict,15,0.0
3,H22,3005,4|3_block_advance,30,1.0
3,H22,3005,4|3_recovery_s,30,60.15410566329956
3,H22,3005,4|3_operator_restart_required,30,1.0
3,H22,3005,conflict,30,0.0
3,H22,3005,4|3_block_advance,60,1.0
3,H22,3005,4|3_recovery_s,60,59.509371519088745
3,H22,3005,4|3_operator_restart_required,60,1.0
3,H22,3005,conflict,60,0.0
3,H22,3006,5|2_block_advance,5,1.0
3,H22,3006,5|2_recovery_s,5,23.87011218070984
3,H22,3006,5|2_operator_restart_required,5,0.0
3,H22,3006,conflict,5,0.0
3,H22,3006,5|2_block_advance,15,5.0
3,H22,3006,5|2_recovery_s,15,18.80370616912841
3,H22,3006,5|2_operator_restart_required,15,0.0
3,H22,3006,conflict,15,0.0
3,H22,3006,5|2_block_advance,30,7.0
3,H22,3006,5|2_recovery_s,30,20.22099232673645
3,H22,3006,5|2_operator_restart_required,30,0.0
3,H22,3006,conflict,30,0.0
3,H22,3006,5|2_block_advance,60,15.0
3,H22,3006,5|2_recovery_s,60,18.17708420753479
3,H22,3006,5|2_operator_restart_required,60,0.0
3,H22,3006,conflict,60,0.0
3,H22,3006,4|3_block_advance,5,3.0
3,H22,3006,4|3_recovery_s,5,85.65634679794312
3,H22,3006,4|3_operator_restart_required,5,1.0
3,H22,3006,conflict,5,0.0
3,H22,3006,4|3_block_advance,15,2.0
3,H22,3006,4|3_recovery_s,15,62.02789855003357
3,H22,3006,4|3_operator_restart_required,15,1.0
3,H22,3006,conflict,15,0.0
3,H22,3006,4|3_block_advance,30,2.0
3,H22,3006,4|3_recovery_s,30,56.81653094291687
3,H22,3006,4|3_operator_restart_required,30,1.0
3,H22,3006,conflict,30,0.0
3,H22,3006,4|3_block_advance,60,0.0
3,H22,3006,4|3_recovery_s,60,62.63836121559143
3,H22,3006,4|3_operator_restart_required,60,1.0
3,H22,3006,conflict,60,0.0
3,H22,3007,5|2_block_advance,5,1.0
3,H22,3007,5|2_recovery_s,5,25.098057985305783
3,H22,3007,5|2_operator_restart_required,5,0.0
3,H22,3007,conflict,5,0.0
3,H22,3007,5|2_block_advance,15,6.0
3,H22,3007,5|2_recovery_s,15,15.92970061302185
3,H22,3007,5|2_operator_restart_required,15,0.0
3,H22,3007,conflict,15,0.0
3,H22,3007,5|2_block_advance,30,9.0
3,H22,3007,5|2_recovery_s,30,19.893924474716187
3,H22,3007,5|2_operator_restart_required,30,0.0
3,H22,3007,conflict,30,0.0
3,H22,3007,5|2_block_advance,60,15.0
3,H22,3007,5|2_recovery_s,60,17.39798665046692
3,H22,3007,5|2_operator_restart_required,60,0.0
3,H22,3007,conflict,60,0.0
3,H22,3007,4|3_block_advance,5,1.0
3,H22,3007,4|3_recovery_s,5,56.40175199508667
3,H22,3007,4|3_operator_restart_required,5,1.0
3,H22,3007,conflict,5,0.0
3,H22,3007,4|3_block_advance,15,1.0
3,H22,3007,4|3_recovery_s,15,86.25409841537476
3,H22,3007,4|3_operator_restart_required,15,1.0
3,H22,3007,conflict,15,0.0
3,H22,3007,4|3_block_advance,30,2.0
3,H22,3007,4|3_recovery_s,30,59.80570650100708
3,H22,3007,4|3_operator_restart_required,30,1.0
3,H22,3007,conflict,30,0.0
3,H22,3007,4|3_block_advance,60,2.0
3,H22,3007,4|3_recovery_s,60,68.8194317817688
3,H22,3007,4|3_operator_restart_required,60,1.0
3,H22,3007,conflict,60,0.0
3,H22,3008,5|2_block_advance,5,1.0
3,H22,3008,5|2_recovery_s,5,22.417465209960938
3,H22,3008,5|2_operator_restart_required,5,0.0
3,H22,3008,conflict,5,0.0
3,H22,3008,5|2_block_advance,15,5.0
3,H22,3008,5|2_recovery_s,15,15.686872482299805
3,H22,3008,5|2_operator_restart_required,15,0.0
3,H22,3008,conflict,15,0.0
3,H22,3008,5|2_block_advance,30,8.0
3,H22,3008,5|2_recovery_s,30,15.421196222305298
3,H22,3008,5|2_operator_restart_required,30,0.0
3,H22,3008,conflict,30,0.0
3,H22,3008,5|2_block_advance,60,14.0
3,H22,3008,5|2_recovery_s,60,21.765056610107425
3,H22,3008,5|2_operator_restart_required,60,0.0
3,H22,3008,conflict,60,0.0
3,H22,3008,4|3_block_advance,5,0.0
3,H22,3008,4|3_recovery_s,5,62.43971538543701
3,H22,3008,4|3_operator_restart_required,5,1.0
3,H22,3008,conflict,5,0.0
3,H22,3008,4|3_block_advance,15,1.0
3,H22,3008,4|3_recovery_s,15,59.92337369918823
3,H22,3008,4|3_operator_restart_required,15,1.0
3,H22,3008,conflict,15,0.0
3,H22,3008,4|3_block_advance,30,1.0
3,H22,3008,4|3_recovery_s,30,56.82020545005798
3,H22,3008,4|3_operator_restart_required,30,1.0
3,H22,3008,conflict,30,0.0
3,H22,3008,4|3_block_advance,60,1.0
3,H22,3008,4|3_recovery_s,60,61.46665573120117
3,H22,3008,4|3_operator_restart_required,60,1.0
3,H22,3008,conflict,60,0.0
3,H22,3009,5|2_block_advance,5,1.0
3,H22,3009,5|2_recovery_s,5,58.12053298950195
3,H22,3009,5|2_operator_restart_required,5,0.0
3,H22,3009,conflict,5,0.0
3,H22,3009,5|2_block_advance,15,2.0
3,H22,3009,5|2_recovery_s,15,20.745393991470337
3,H22,3009,5|2_operator_restart_required,15,0.0
3,H22,3009,conflict,15,0.0
3,H22,3009,5|2_block_advance,30,8.0
3,H22,3009,5|2_recovery_s,30,24.04381346702576
3,H22,3009,5|2_operator_restart_required,30,0.0
3,H22,3009,conflict,30,0.0
3,H22,3009,5|2_block_advance,60,14.0
3,H22,3009,5|2_recovery_s,60,26.695019245147705
3,H22,3009,5|2_operator_restart_required,60,0.0
3,H22,3009,conflict,60,0.0
3,H22,3009,4|3_block_advance,5,1.0
3,H22,3009,4|3_recovery_s,5,65.39720582962036
3,H22,3009,4|3_operator_restart_required,5,1.0
3,H22,3009,conflict,5,0.0
3,H22,3009,4|3_block_advance,15,2.0
3,H22,3009,4|3_recovery_s,15,78.4432520866394
3,H22,3009,4|3_operator_restart_required,15,1.0
3,H22,3009,conflict,15,0.0
3,H22,3009,4|3_block_advance,30,1.0
3,H22,3009,4|3_recovery_s,30,83.75842213630676
3,H22,3009,4|3_operator_restart_required,30,1.0
3,H22,3009,conflict,30,0.0
3,H22,3009,4|3_block_advance,60,2.0
3,H22,3009,4|3_recovery_s,60,60.60595774650574
3,H22,3009,4|3_operator_restart_required,60,1.0
3,H22,3009,conflict,60,0.0
3,H22,3010,5|2_block_advance,5,1.0
3,H22,3010,5|2_recovery_s,5,32.552316188812256
3,H22,3010,5|2_operator_restart_required,5,0.0
3,H22,3010,conflict,5,0.0
3,H22,3010,5|2_block_advance,15,8.0
3,H22,3010,5|2_recovery_s,15,37.62129521369934
3,H22,3010,5|2_operator_restart_required,15,0.0
3,H22,3010,conflict,15,0.0
3,H22,3010,5|2_block_advance,30,10.0
3,H22,3010,5|2_recovery_s,30,36.14795756340027
3,H22,3010,5|2_operator_restart_required,30,0.0
3,H22,3010,conflict,30,0.0
3,H22,3010,5|2_block_advance,60,17.0
3,H22,3010,5|2_recovery_s,60,20.68003249168396
3,H22,3010,5|2_operator_restart_required,60,0.0
3,H22,3010,conflict,60,0.0
3,H22,3010,4|3_block_advance,5,5.0
3,H22,3010,4|3_recovery_s,5,72.95010209083557
3,H22,3010,4|3_operator_restart_required,5,1.0
3,H22,3010,conflict,5,0.0
3,H22,3010,4|3_block_advance,15,2.0
3,H22,3010,4|3_recovery_s,15,62.51292037963867
3,H22,3010,4|3_operator_restart_required,15,1.0
3,H22,3010,conflict,15,0.0
3,H22,3010,4|3_block_advance,30,2.0
3,H22,3010,4|3_recovery_s,30,73.03291964530945
3,H22,3010,4|3_operator_restart_required,30,1.0
3,H22,3010,conflict,30,0.0
3,H22,3010,4|3_block_advance,60,1.0
3,H22,3010,4|3_recovery_s,60,84.37252712249756
3,H22,3010,4|3_operator_restart_required,60,1.0
3,H22,3010,conflict,60,0.0
3,H22,3011,5|2_block_advance,5,4.0
3,H22,3011,5|2_recovery_s,5,32.3961181640625
3,H22,3011,5|2_operator_restart_required,5,0.0
3,H22,3011,conflict,5,0.0
3,H22,3011,5|2_block_advance,15,6.0
3,H22,3011,5|2_recovery_s,15,38.61892867088318
3,H22,3011,5|2_operator_restart_required,15,0.0
3,H22,3011,conflict,15,0.0
3,H22,3011,5|2_block_advance,30,6.0
3,H22,3011,5|2_recovery_s,30,32.62433218955994
3,H22,3011,5|2_operator_restart_required,30,0.0
3,H22,3011,conflict,30,0.0
3,H22,3011,5|2_block_advance,60,17.0
3,H22,3011,5|2_recovery_s,60,36.05876183509827
3,H22,3011,5|2_operator_restart_required,60,0.0
3,H22,3011,conflict,60,0.0
3,H22,3011,4|3_block_advance,5,3.0
3,H22,3011,4|3_recovery_s,5,91.0574460029602
3,H22,3011,4|3_operator_restart_required,5,1.0
3,H22,3011,conflict,5,0.0
3,H22,3011,4|3_block_advance,15,1.0
3,H22,3011,4|3_recovery_s,15,65.19024515151978
3,H22,3011,4|3_operator_restart_required,15,1.0
3,H22,3011,conflict,15,0.0
3,H22,3011,4|3_block_advance,30,4.0
3,H22,3011,4|3_recovery_s,30,82.65818548202515
3,H22,3011,4|3_operator_restart_required,30,1.0
3,H22,3011,conflict,30,0.0
3,H22,3011,4|3_block_advance,60,2.0
3,H22,3011,4|3_recovery_s,60,81.73366355895996
3,H22,3011,4|3_operator_restart_required,60,1.0
3,H22,3011,conflict,60,0.0
3,H22,3012,5|2_block_advance,5,5.0
3,H22,3012,5|2_recovery_s,5,27.774073600769043
3,H22,3012,5|2_operator_restart_required,5,0.0
3,H22,3012,conflict,5,0.0
3,H22,3012,5|2_block_advance,15,4.0
3,H22,3012,5|2_recovery_s,15,26.33467698097229
3,H22,3012,5|2_operator_restart_required,15,0.0
3,H22,3012,conflict,15,0.0
3,H22,3012,5|2_block_advance,30,11.0
3,H22,3012,5|2_recovery_s,30,18.03249502182007
3,H22,3012,5|2_operator_restart_required,30,0.0
3,H22,3012,conflict,30,0.0
3,H22,3012,5|2_block_advance,60,14.0
3,H22,3012,5|2_recovery_s,60,25.50754380226136
3,H22,3012,5|2_operator_restart_required,60,0.0
3,H22,3012,conflict,60,0.0
3,H22,3012,4|3_block_advance,5,2.0
3,H22,3012,4|3_recovery_s,5,69.09112620353699
3,H22,3012,4|3_operator_restart_required,5,1.0
3,H22,3012,conflict,5,0.0
3,H22,3012,4|3_block_advance,15,2.0
3,H22,3012,4|3_recovery_s,15,62.972920417785645
3,H22,3012,4|3_operator_restart_required,15,1.0
3,H22,3012,conflict,15,0.0
3,H22,3012,4|3_block_advance,30,2.0
3,H22,3012,4|3_recovery_s,30,97.08004689216614
3,H22,3012,4|3_operator_restart_required,30,1.0
3,H22,3012,conflict,30,0.0
3,H22,3012,4|3_block_advance,60,3.0
3,H22,3012,4|3_recovery_s,60,95.64661979675292
3,H22,3012,4|3_operator_restart_required,60,1.0
3,H22,3012,conflict,60,0.0
3,H22,3013,5|2_block_advance,5,3.0
3,H22,3013,5|2_recovery_s,5,33.11275839805603
3,H22,3013,5|2_operator_restart_required,5,0.0
3,H22,3013,conflict,5,0.0
3,H22,3013,5|2_block_advance,15,5.0
3,H22,3013,5|2_recovery_s,15,30.2537362575531
3,H22,3013,5|2_operator_restart_required,15,0.0
3,H22,3013,conflict,15,0.0
3,H22,3013,5|2_block_advance,30,10.0
3,H22,3013,5|2_recovery_s,30,19.202533721923828
3,H22,3013,5|2_operator_restart_required,30,0.0
3,H22,3013,conflict,30,0.0
3,H22,3013,5|2_block_advance,60,16.0
3,H22,3013,5|2_recovery_s,60,18.47492742538452
3,H22,3013,5|2_operator_restart_required,60,0.0
3,H22,3013,conflict,60,0.0
3,H22,3013,4|3_block_advance,5,3.0
3,H22,3013,4|3_recovery_s,5,64.40479969978333
3,H22,3013,4|3_operator_restart_required,5,1.0
3,H22,3013,conflict,5,0.0
3,H22,3013,4|3_block_advance,15,3.0
3,H22,3013,4|3_recovery_s,15,65.356290102005
3,H22,3013,4|3_operator_restart_required,15,1.0
3,H22,3013,conflict,15,0.0
3,H22,3013,4|3_block_advance,30,3.0
3,H22,3013,4|3_recovery_s,30,62.36211585998535
3,H22,3013,4|3_operator_restart_required,30,1.0
3,H22,3013,conflict,30,0.0
3,H22,3013,4|3_block_advance,60,3.0
3,H22,3013,4|3_recovery_s,60,65.5900673866272
3,H22,3013,4|3_operator_restart_required,60,1.0
3,H22,3013,conflict,60,0.0
3,H22,3014,5|2_block_advance,5,4.0
3,H22,3014,5|2_recovery_s,5,22.756150245666504
3,H22,3014,5|2_operator_restart_required,5,0.0
3,H22,3014,conflict,5,0.0
3,H22,3014,5|2_block_advance,15,6.0
3,H22,3014,5|2_recovery_s,15,31.44071078300476
3,H22,3014,5|2_operator_restart_required,15,0.0
3,H22,3014,conflict,15,0.0
3,H22,3014,5|2_block_advance,30,10.0
3,H22,3014,5|2_recovery_s,30,38.5609450340271
3,H22,3014,5|2_operator_restart_required,30,0.0
3,H22,3014,conflict,30,0.0
3,H22,3014,5|2_block_advance,60,17.0
3,H22,3014,5|2_recovery_s,60,25.968721389770508
3,H22,3014,5|2_operator_restart_required,60,0.0
3,H22,3014,conflict,60,0.0
3,H22,3014,4|3_block_advance,5,2.0
3,H22,3014,4|3_recovery_s,5,72.62275767326355
3,H22,3014,4|3_operator_restart_required,5,1.0
3,H22,3014,conflict,5,0.0
3,H22,3014,4|3_block_advance,15,1.0
3,H22,3014,4|3_recovery_s,15,88.39330387115479
3,H22,3014,4|3_operator_restart_required,15,1.0
3,H22,3014,conflict,15,0.0
3,H22,3014,4|3_block_advance,30,2.0
3,H22,3014,4|3_recovery_s,30,80.65013432502747
3,H22,3014,4|3_operator_restart_required,30,1.0
3,H22,3014,conflict,30,0.0
3,H22,3014,4|3_block_advance,60,3.0
3,H22,3014,4|3_recovery_s,60,82.69141459465027
3,H22,3014,4|3_operator_restart_required,60,1.0
3,H22,3014,conflict,60,0.0
3,H22,3015,5|2_block_advance,5,5.0
3,H22,3015,5|2_recovery_s,5,34.948899269104004
3,H22,3015,5|2_operator_restart_required,5,0.0
3,H22,3015,conflict,5,0.0
3,H22,3015,5|2_block_advance,15,5.0
3,H22,3015,5|2_recovery_s,15,27.75885581970215
3,H22,3015,5|2_operator_restart_required,15,0.0
3,H22,3015,conflict,15,0.0
3,H22,3015,5|2_block_advance,30,8.0
3,H22,3015,5|2_recovery_s,30,21.07938051223755
3,H22,3015,5|2_operator_restart_required,30,0.0
3,H22,3015,conflict,30,0.0
3,H22,3015,5|2_block_advance,60,13.0
3,H22,3015,5|2_recovery_s,60,23.342381238937378
3,H22,3015,5|2_operator_restart_required,60,0.0
3,H22,3015,conflict,60,0.0
3,H22,3015,4|3_block_advance,5,1.0
3,H22,3015,4|3_recovery_s,5,65.59551239013672
3,H22,3015,4|3_operator_restart_required,5,1.0
3,H22,3015,conflict,5,0.0
3,H22,3015,4|3_block_advance,15,1.0
3,H22,3015,4|3_recovery_s,15,67.88422203063965
3,H22,3015,4|3_operator_restart_required,15,1.0
3,H22,3015,conflict,15,0.0
3,H22,3015,4|3_block_advance,30,1.0
3,H22,3015,4|3_recovery_s,30,66.91575145721436
3,H22,3015,4|3_operator_restart_required,30,1.0
3,H22,3015,conflict,30,0.0
3,H22,3015,4|3_block_advance,60,1.0
3,H22,3015,4|3_recovery_s,60,60.153565645217896
3,H22,3015,4|3_operator_restart_required,60,1.0
3,H22,3015,conflict,60,0.0
